# downloaded from http://dustpedia.astro.noa.gr
# name,RA,DEC,dist_best,vhelio,HIflux,HIfluxerr,MHI,MHIerr,logMHI,logMHI_err,HI_ref,Flag
PGC008962,35.36925,-4.4131,30.5024576734,2313.72874526,5.3,0.346759989,1.1637442250862422E9,7.6139610318815E7,9.065857538870686,0.028454978202767656,Meyer2004,0.0
PGC009485,37.38195,-3.213,32.0589841617,2434.61008299,1.8535324048934196,0.589897461,4.495848830332974E8,1.4308300211270058E8,8.652811699968487,0.14318912538943618,Davoust2004,0.0
PGC012608,50.4654,-15.71055,27.6694108642,2005.03177536,8.87156230227462,nan,1.602920319542793E9,nan,9.204911934304885,nan,Meyer2004,0.0
PGC013058,52.7844,-36.29007,19.1425621086,1815.21810455,nan,nan,nan,nan,nan,nan,nan,
PGC013084,52.8534,-35.33108,19.4984442849,1286.73688424,nan,nan,nan,nan,nan,nan,nan,
PGC013097,52.9485,-35.05186,20.3235742152,1658.3720713,nan,nan,nan,nan,nan,nan,nan,
PGC013146,53.1987,-34.23869,19.5884384763,2048.98862545,nan,nan,nan,nan,nan,nan,nan,
PGC013230,53.6229,-35.54649,18.7068348774,1203.81828067,nan,nan,nan,nan,nan,nan,nan,
PGC013343,54.2262,-35.37464,19.3196943702,1661.36912926,nan,nan,nan,nan,nan,nan,nan,
PGC013635,55.68915,-33.9202,15.6335335882,1250.77218872,nan,nan,nan,nan,nan,nan,nan,
PGC027066,142.97415,-16.67946,67.02,2175.86407909,nan,nan,nan,nan,nan,nan,nan,
PGC028759,149.3784,69.27771,3.83707343233,98.9029126861,34.99451793235616,9.468619749,1.2159402634007603E8,3.29002274410401E7,8.084912239482211,0.12050953709689871,Lang2003,0.0
PGC029653,152.75325,-4.69282,1.31219999123,323.6822597,189.77000000000007,6.4700000000000015,7.711513471417722E7,2629155.93402924,7.887139621602253,0.01481253511805658,Springob2005,0.0
PGC034407,169.1469,18.1184,21.504642272,932.085025618,nan,nan,nan,nan,nan,nan,nan,
PGC039052,183.50925,6.72318,39.4320043692,2423.62087047,1.0199999809265137,0.079999998,3.74291421195737E8,2.93561897904889E7,8.573209873146883,0.03413241565408942,Haynes2018,0.0
PGC039799,185.08845,0.36679,6.32168214091,899.117388056,4.869999885559082,0.079999998,4.59310384827029E7,754513.9800477228,7.662106264756239,0.007134842767691385,Haynes2018,0.0
PGC040045,185.5317,15.79918,9.28966248065,1297.72609676,0.6299999952316284,0.039999999,1.2830761119259616E7,814651.4875926223,7.1082524194373,0.027611395120064053,Haynes2018,0.0
PGC040074,185.5902,10.60132,13.8312397597,2068.96901185,nan,nan,nan,nan,nan,nan,nan,
PGC040547,186.3999,15.84793,14.0087383943,1085.93400091,nan,nan,nan,nan,nan,nan,nan,
PGC040659,186.5634,12.96389,13.9131622064,1099.92027139,nan,nan,nan,nan,nan,nan,nan,
PGC040759,186.72705,10.66578,13.8175860186,1273.74963308,nan,nan,nan,nan,nan,nan,nan,
PGC040819,186.82395,14.14737,0.273074822501,19.9803864012,nan,nan,nan,nan,nan,nan,nan,
PGC040821,186.88185,9.60239,0.436919716002,31.968618242,nan,nan,nan,nan,nan,nan,nan,
PGC041994,188.9661,13.8584,42.2669007799,755.258605967,2.109999895095825,0.05,8.896009651009747E8,2.108059295227277E7,8.949195245391083,0.010293266056276451,Haynes2018,0.0
PGC042068,189.14565,8.05471,7.52,1794.23869883,0.4099999964237213,0.029999999,5471816.656271362,400376.8230508807,6.738131537084936,0.03183453949925674,Haynes2018,0.0
PGC042147,189.37065,12.3533,13.8722009831,1452.57409137,nan,nan,nan,nan,nan,nan,nan,
PGC042160,189.4224,8.55898,16.0694246689,1070.94871111,2.390000104904175,0.07,1.4565003023222917E8,4265900.29797172,8.163310579109163,0.012723560601645367,Haynes2018,0.0
PGC042902,191.1066,3.52517,3.11305297652,477.53123499,nan,nan,nan,nan,nan,nan,nan,
PGC043526,192.80535,-6.55927,25.109229929,1504.52309601,nan,nan,nan,nan,nan,nan,nan,
PGC044532,194.7576,34.86082,9.95405749597,836.179170892,33.65999984741212,0.10000000100000003,7.870936389185464E8,2338364.9857849753,8.89602640255791,0.0012902429235523982,Haynes2018,0.0
PGC046875,201.16335,-10.48849,41.0977607865,2769.28155521,3.1999999999999997,0.3532847069999999,1.2755523911449373E9,1.4082286024024653E8,9.105698301219322,0.04814298613865464,Meyer2004,0.0
PGC065367,311.7156,-12.84767,0.972747035803,-141.860743449,13.430000000000001,1.4900000000000002,2999078.599119623,332734.7068271217,6.476987847792413,0.048382248171650044,Springob2005,0.0
PGC072006,354.70305,-5.7469,30.7609622031,2039.99745157,9.3,0.409368526,2.0768005191157682E9,9.141685669961914E7,9.317394783676267,0.01912918835001598,Meyer2004,0.0
PGC090942,146.39535,-14.40249,36.1141452758,2449.59537279,15.417000196126455,0.8759618469999999,4.745331560728699E9,2.696198576690498E8,9.676266562382748,0.02470231297493264,Huchtmeier2005,0.0
PGC091228,191.75265,32.65158,19.7,519.490046432,1.4199999570846558,0.05,1.3005671686941624E8,4579462.068239317,8.114132786551068,0.015298384486769123,Haynes2018,0.0
PGC093080,21.1437,3.7897,30.1474604042,2168.87094385,24.8799991607666,0.129999995,5.336589915519666E9,2.7884111212700695E7,9.727263831196016,0.002269244223767508,Haynes2018,0.0
PGC093119,193.7697,8.06626,39.2818132168,2540.50613092,11.0,1.7,4.005785965560467E9,6.190760128593469E8,9.602687740649191,0.06766038620101078,Huchtmeier1989,0.0
PGC166069,43.92825,58.86062,4.0824685964,58.9421398837,1.0000003513466627,0.18032103,3933307.1443336084,709257.7463772548,6.594757860948513,0.07917814770857134,Huchtmeier2003,0.0
PGC166071,47.9955,60.34689,42.73,2764.28645861,8.871562302274622,nan,3.822767590684755E9,nan,9.582377895416021,nan,Huchtmeier2000,0.0
PGC166077,56.30385,67.86466,3.16,-65.9352751241,0.8016785140547867,0.135884085,1889236.868907133,320224.652125537,6.276286412347537,0.07433005867435494,Huchtmeier2003,0.0
PGC166755,337.308,75.36707,31.4774936475,2442.60223755,25.7,1.0,6.009597923903029E9,2.3383649509350333E8,9.778845416217115,0.01690715405245502,Lang2003,0.0
PGC166861,55.81335,68.2611,21.1223375205,1318.70550248,2.1478310778369676,nan,2.2614973395871508E8,nan,8.354396081180631,nan,Huchtmeier2000,0.0
PGC2807061,105.1176,-4.20713,1.67494278775,289.715602818,30.478961675825115,3.8768500130000003,2.0179580096012093E7,2566793.652278878,7.304912125038543,0.055542050766567375,Staveley-Smith2016,0.0
SDSSJ121727.85+071937.6,184.3659,7.32688,13.8,2199.84054278,1.6799999475479126,0.07,7.550564884260178E7,3146068.813394309,7.877979443939125,0.01810608697035132,Haynes2018,0.0
SDSSJ140638.13+545947.6,211.65885,54.99658,31.2,1835.19849095,1.5275653068510535,0.3778940720000001,3.509303886630571E8,8.68143004856528E7,8.545220977383943,0.10971301474039308,vanDriel2016,0.0
UGC00300,7.5174,3.51291,17.8,1343.68098548,4.809999942779541,0.05,3.5966409012138367E8,3738712.055711155,8.555897078795295,0.004514658391889803,Haynes2018,0.0
UGC00313,7.8588,6.20675,28.3315128345,2081.95626301,0.9300000071525573,0.07,1.7617102684089845E8,1.326018477045353E7,8.245934485700559,0.032750774265341676,Haynes2018,0.0
UGC00320,8.1285,2.57422,41.3047668881,2371.67186583,3.3599998950958256,0.07000000000000002,1.3528561421815834E9,2.8184503962073136E7,9.13125161775182,0.009049111367543716,Haynes2018,0.0
UGC00772,18.4143,0.87459,15.9066084107,1172.84868175,4.610000133514404,0.07,2.7527585511578E8,4179893.5752857374,8.439768120402261,0.00659499994555901,Haynes2018,0.0
UGC00931,20.81055,-0.70107,31.83,1985.05138896,4.8,0.71,1.1476950739199998E9,1.6976322968400067E8,9.059826517587698,0.0647141454222222,Springob2005,0.0
UGC02392,43.9434,33.76658,26.52,1544.48386882,5.869999885559083,0.07999999800000002,9.743099443329529E8,1.3278500055202447E7,8.98869713521623,0.005919200983649731,Haynes2018,0.0
UGC02826,55.9398,68.30131,21.067722556,1311.71236724,8.394598685428392,nan,8.793203473798145E8,nan,8.944147122802738,nan,Paturel2003,0.0
UGC03016,65.33325,36.76014,30.05,2455.58948871,1.7,0.5,3.62284603E8,1.0655429500000045E8,8.559049877025895,0.13162071738729075,Theureau1998,0.0
UGC03701,107.92785,72.16919,43.0912069907,2912.14131798,8.430000000000001,1.0100000000000002,3.694170155529196E9,4.4259927130302477E8,9.567516895409984,0.052284044509519845,Springob2005,0.0
UGC03960,115.0947,23.27501,33.5062807209,2253.78758606,nan,nan,nan,nan,nan,nan,nan,
UGC04305,124.7682,70.72167,3.46736819996,157.84505257,196.0,0.6,5.561193391802452E8,1702406.1403476961,8.74516799803181,0.001329477056680517,Lang2003,0.0
UGC04483,129.26415,69.77639,3.51560443616,156.84603325,12.899999999999999,nan,3.762718432473233E7,nan,7.57550172089804,nan,Huchtmeier1989,0.0
UGC04549,131.08935,58.84196,22.2829055161,1289.7339422,9.88,1.01,1.1577441231333373E9,1.1835238505715357E8,9.063612585133654,0.044552129962023734,Springob2005,0.0
UGC04551,131.02455,49.79396,28.058438012,1720.31126915,1.89831216272,nan,3.527009378328623E8,nan,8.547406614459366,nan,Bettoni2003,0.0
UGC04684,134.1696,0.37501,37.7799016931,2516.52966724,9.720000267028807,0.10000000099999999,3.2741602139013467E9,3.368477543973348E7,9.515099926850777,0.004468207818394632,Haynes2018,0.0
UGC05139,145.1346,71.1833,4.0179089555,139.862704809,49.0,4.0,1.8668450222088167E8,1.5239551201704679E7,8.271108266104843,0.03553167791272305,Huchtmeier1989,0.0
UGC05336,149.3832,69.04596,3.85478327193,52.9480239633,nan,nan,nan,nan,nan,nan,nan,
UGC05340,149.19135,28.82783,12.7643865185,509.499853232,25.01000022888184,0.05000000000000001,9.616689454125797E8,1922568.8743337553,8.983025591866301,8.682428288642186E-4,Haynes2018,0.0
UGC05364,149.86005,30.74639,0.783429739106,23.9764636815,53.957393521991705,0.0630220667844957,7815613.46,9128.612164081298,6.892963072161557,5.072548320619319E-4,Haynes2018,3.0
UGC05373,150.00015,5.33223,1.43879855298,301.703834659,85.44171351153649,0.07765411849503083,4.1742834609602325E7,37938.17920628995,7.620581937147003,3.947107706854247E-4,Haynes2018,3.0
UGC05423,151.3785,70.36444,8.87155918528,352.653819982,3.3899999999999997,0.7999999999999999,6.296679808483588E7,1.4859421376952473E7,7.799111609620266,0.10445712944252206,Schneider1992,0.0
UGC05454,151.7958,12.65128,43.3096668487,2792.25899957,4.800000190734863,0.07,2.1248239047883232E9,3.0987014178776287E7,9.327322943634487,0.0063339100136587945,Haynes2018,0.0
UGC05570,155.19585,73.28427,43.97,2721.32862785,nan,nan,nan,nan,nan,nan,nan,
UGC05612,156.02775,70.8822,19.1,1010.00853258,13.799999999999999,0.7699999999999999,1.188113208E9,6.629327320000022E7,9.074857823866797,0.024257568028701826,Lang2003,0.0
UGC05686,157.67835,74.22752,43.1594756963,2814.23742461,4.53,0.55,1.9914184452310872E9,2.4178369644086146E8,9.299162525401957,0.05299032010511606,Springob2005,0.0
UGC05689,157.69125,73.88542,46.7734709902,2823.22859849,7.400000000000001,1.7000000000000002,3.8206998525058966E9,8.777283444945995E8,9.582142921613967,0.10158326832430031,Theureau1998,0.0
UGC05692,157.64505,70.62139,3.92644811241,55.9450819235,0.7999999999999999,0.04,2910728.6143597923,145536.43071799012,6.464001715304726,0.021732846890544888,Ott2012,0.0
UGC05720,158.13285,54.40104,24.9,1436.58978225,5.3,0.3,7.75508508E8,4.389670800000002E7,8.889586566762368,0.02460901133509097,Huchtmeier1989,0.0
UGC05846,161.1237,60.37023,19.3,1019.99872578,16.6,nan,1.4592668240000002E9,nan,9.164134709025708,nan,Huchtmeier1989,0.0
UGC05955,163.01745,71.77303,22.6379027854,1247.77513076,nan,nan,nan,nan,nan,nan,nan,
UGC05958,162.816,27.84872,23.4422819759,1182.83887495,2.8499999046325684,0.079999998,3.6962098458986104E8,1.0375325998499407E7,8.567756619563424,0.012193925780382031,Haynes2018,0.0
UGC05990,163.1598,34.48293,25.7039487967,1569.45935182,3.200000047683716,0.150000005,4.9895534875801104E8,2.3388532553892266E7,8.698061682585994,0.02037248435172856,Haynes2018,0.0
UGC06016,163.5537,54.28721,26.5701802294,1510.51721193,25.209607657067213,6.302401913999999,4.2001721436487064E9,1.0500430358677279E9,9.623267090279963,0.11092437480327533,Huchtmeier1989,0.0
UGC06023,163.5873,27.24023,27.7971483039,1331.69275364,8.34000015258789,0.090000003,1.5208225725092444E9,1.6411754731472723E7,9.182078549835461,0.004686813137904089,Haynes2018,0.0
UGC06324,169.5921,18.73836,18.6510103768,1081.93792363,2.259999990463257,0.05,1.8553470912903035E8,4104750.280456473,8.268425167714566,0.009609853287326331,Haynes2018,0.0
UGC06341,170.0025,18.2605,29.5603495358,1606.42306666,3.0799999237060547,0.07,6.351580969762825E8,1.4435411713950124E7,8.802881838832993,0.009872029384545122,Haynes2018,0.0
UGC06566,173.9316,58.19238,23.0065537957,1338.68588888,10.529999999999998,1.2699999999999998,1.3153566152441828E9,1.586422508414171E8,9.119043513309476,0.052635510312095235,Springob2005,0.0
UGC06575,174.11025,58.19077,34.5143445268,1211.81043524,14.520000000000003,1.5562963220000003,4.0820458578050313E9,4.375256857689504E8,9.610877879282503,0.04672845360001787,Springob2005,0.0
UGC06728,176.3166,79.6815,31.772255598,1953.08277072,nan,nan,nan,nan,nan,nan,nan,
UGC06879,178.6044,-2.31961,32.0626611395,2386.65715563,7.89,0.98,1.914203634232577E9,2.37759133276037E8,9.281988136428996,0.0542227862287632,Huchtmeier1989,0.0
UGC06919,179.15655,55.63312,24.2217367559,1288.73492288,14.850000381469728,0.0,2.0561226986152654E9,0.0,9.313049027512712,0.0,Boselli2014,1.0
UGC06998,180.1986,-0.02306,31.0,1940.09551956,6.610000133514404,0.059999998,1.4991215902805328E9,1.3607759695842912E7,9.17583685889654,0.003942266794628502,Haynes2018,0.0
UGC07035,180.9174,2.64136,24.5357728017,1226.79572504,2.230000019073486,0.09000000299999998,3.168227451806938E8,1.2786568589876441E7,8.500816352689787,0.017537106318314066,Haynes2018,0.0
UGC07086,181.48365,77.50514,28.9734605628,2007.029814,11.2,0.6,2.218864417372444E9,1.1886773664495273E8,9.346130765690342,0.023288071020678203,Lang2003,0.0
UGC07089,181.49115,43.14402,11.6949895958,773.240953728,11.2,nan,3.6151781644636416E8,nan,8.558129705209184,nan,Huchtmeier1989,0.0
UGC07094,181.5447,42.95574,10.7151864641,779.235069648,5.98,0.58,1.620364250370383E8,1.5715907445063978E7,8.209612652903216,0.042255039776345704,Schneider1992,0.0
UGC07178,182.7651,2.00573,25.3,1332.69177296,9.5600004196167,0.07,1.444145517787819E9,1.0574286845019799E7,9.15961095666031,0.0031800372225738727,Haynes2018,0.0
UGC07184,182.8329,1.49236,33.2659792896,2114.92390057,6.860000133514405,0.10000000100000002,1.7915822569915566E9,2.6116359312231995E7,9.253236752740714,0.006331271805577465,Haynes2018,0.0
UGC07249,183.6552,12.81241,27.4157243809,604.406688637,6.570000171661377,0.07,1.165404886020989E9,1.2416794556667188E7,9.066476834560294,0.004627361261370311,Haynes2018,0.0
UGC07321,184.3914,22.54026,23.3345822625,411.595959866,43.43177391946129,0.09554778288013377,5.581097787917121E9,1.227814281949642E7,9.74671963197388,9.554282113706236E-4,Haynes2018,3.0
UGC07387,185.0724,4.20161,38.1944076258,1731.30048167,4.050000190734864,0.09000000300000002,1.3943333149461815E9,3.098518454857432E7,9.144366604133902,0.009652577526639838,Haynes2018,0.0
UGC07396,185.14065,0.78815,33.9841616603,2117.92095853,4.4099998474121085,0.10000000099999998,1.2019978735791502E9,2.7256188958729293E7,9.079903699369167,0.009849636346354274,Haynes2018,0.0
UGC07411,185.3919,4.77947,13.5854724194,2119.91899717,nan,nan,nan,nan,nan,nan,nan,
UGC07422,185.50545,5.10031,13.5991261606,1874.16024444,0.8000000119209288,0.10000000099999999,3.491596118455396E7,4364495.148069266,7.543024002023664,0.05457223471253414,Haynes2018,0.0
UGC07436,185.58135,14.76082,15.5596531726,982.035991621,nan,nan,nan,nan,nan,nan,nan,
UGC07522,186.49395,3.42937,35.4813545062,1417.60841517,5.880000114440918,0.100000001,1.7469871839368873E9,2.9710666257956956E7,9.242289718969246,0.007386672750239853,Haynes2018,0.0
UGC07579,186.9807,5.7212,40.9261098297,2246.79445082,2.0599999427795406,0.09000000299999998,8.142919511912385E8,3.557586434709413E7,8.910780142062261,0.018986118160456478,Haynes2018,0.0
UGC07596,187.14165,8.63947,4.59,562.447877195,0.5199999809265137,0.039999999,2585477.13716526,198882.85955462226,6.4125407017496,0.03347339529681648,Haynes2018,0.0
UGC07636,187.503,7.93005,5.2,467.541041789,0.16699999999999998,nan,1065700.48,nan,6.027635161387288,nan,Huchtmeier1989,0.0
UGC07688,188.1351,8.0446,13.7083560896,608.402765918,nan,nan,nan,nan,nan,nan,nan,
UGC07700,188.13675,63.87735,46.504642272,2963.0913033,10.59,0.99,5.405060743984559E9,5.052889647351033E8,9.732800579071762,0.040718663175923986,Schneider1992,0.0
UGC07795,189.4389,7.10399,12.8824853329,60.9401785238,5.610000133514404,0.07,2.1972232603067222E8,2741633.248053817,8.341874187914124,0.005419285385380057,Haynes2018,0.0
UGC07802,189.5871,7.89157,20.5116122394,1772.26027379,3.0499999523162837,0.06999999999999999,3.028387404129284E8,6950397.459206168,8.481211431169411,0.009969165169465555,Haynes2018,0.0
UGC07916,191.1048,34.38665,8.16,605.405707958,18.72999954223633,0.07000000000000002,2.943269887746094E8,1099994.116683198,8.468830087238851,0.0016231049731798564,Haynes2018,0.0
UGC07982,192.4593,2.85209,19.2309137418,1153.86731467,7.449999809265138,0.09000000300000001,6.502316491611634E8,7855147.952773814,8.813068104381168,0.005246766108986556,Haynes2018,0.0
UGC07991,192.6624,1.46453,20.4173767566,1265.75747852,3.3599998950958256,0.09000000300000001,3.3056064888987523E8,8854303.723547399,8.519251152359539,0.011635672032531907,Haynes2018,0.0
UGC08032,193.68405,13.2371,13.8722009831,1117.90261915,0.7400000095367432,0.07,3.3607365787689134E7,3179075.114643242,7.526434472936449,0.041205107731173474,Haynes2018,0.0
UGC08042,193.79295,7.91785,42.8864008738,2649.3992368,1.559999942779541,0.07,6.771358179098352E8,3.03843007654451E7,8.830675786931634,0.019500668795219056,Haynes2018,0.0
UGC08181,196.3527,32.90002,16.5210267613,894.122291455,4.460000038146973,0.05,2.872902814398361E8,3220743.0859143836,8.458320934768695,0.0048689762359721556,Haynes2018,0.0
UGC08201,196.6038,67.70693,4.83058819012,30.9695989219,31.000000000000004,nan,1.7071580383264622E8,nan,8.232273727322172,nan,Huchtmeier1989,0.0
UGC08246,197.52045,34.18095,21.0862989095,819.195842451,14.36999988555908,0.07999999799999999,1.5078893879992461E9,8394652.004475674,9.178369484807329,0.0024178091160109716,Haynes2018,0.0
UGC08333,198.97485,25.43582,21.4782937991,936.081102898,11.180000305175785,0.05999999800000002,1.2171759871598797E9,6532250.05400252,9.085353375869149,0.0023307618777819172,Haynes2018,0.0
UGC08412,200.7177,35.15493,12.9027853632,739.274296846,3.3099999427795415,0.07000000000000002,1.300489754216439E8,2750280.5062371683,8.114106934998025,0.009185845233486312,Haynes2018,0.0
UGC08630,204.6033,33.11772,28.9734605628,2406.63754203,10.140000343322754,0.10999999899999999,2.0088648173163595E9,2.1792418266823534E7,9.302950712721932,0.004711466000611786,Haynes2018,0.0
UGC08662,205.32195,33.7726,35.4813545062,2024.01314245,2.8699998855590825,0.09000000300000001,8.526960748960422E8,2.6739600296246383E7,8.930794263857097,0.013623458655724008,Haynes2018,0.0
UGC08693,206.118,35.1927,41.3047668881,2439.60517959,7.190000057220459,0.109999999,2.894951203389613E9,4.428993436899064E7,9.461641247760438,0.006644801126442168,Haynes2018,0.0
UGC08756,207.6495,42.54143,30.4789308884,1326.69765704,2.8,1.1,6.138602227283899E8,2.4115937321472546E8,8.78806949262569,0.18030784282411272,Theureau1998,0.0
UGC08857,209.11095,4.39665,19.4429273621,1114.90556119,3.599999904632568,0.0,3.211720912687941E8,0.0,8.506737799575,0.0,Boselli2014,1.0
UGC09242,216.3378,39.53941,24.3220488498,1464.56232321,20.049999237060547,nan,2.7991532501877418E9,nan,9.447026676204258,nan,Boselli2014,0.0
UGC09299,217.39425,-0.01807,29.2415612782,1548.4799461,45.540000915527344,0.079999998,9.18980194770797E9,1.6143700584189584E7,9.963306151870942,7.62924743447968E-4,Haynes2018,0.0
UGC09310,217.50465,3.22049,30.2,1846.18770347,7.139999866485596,0.079999998,1.5368238528621674E9,1.721931481511837E7,9.186624092539493,0.004866248241143012,Haynes2018,0.0
UGC09392,218.952,3.0384,30.1064991808,1786.24654427,1.350000023841858,0.07,2.887794570254593E8,1.4973749422846783E7,8.460566295484131,0.022539187064955613,Haynes2018,0.0
UGC09426,219.3717,48.62366,36.9,2306.73561002,4.9659239124075025,nan,1.5957497913760703E9,nan,9.202964796323382,nan,Smoker2000,0.0
UGC09470,220.45275,0.68694,31.2124522119,1884.15043764,4.84000015258789,0.09000000299999998,1.1127898588613439E9,2.0692373578463238E7,9.04641315916531,0.008076654892506419,Haynes2018,0.0
UGC09482,220.69575,0.66174,39.2645242348,1823.21025911,5.860000133514404,0.100000001,2.1321134405253227E9,3.638418811805738E7,9.328810307898397,0.00741188810007376,Haynes2018,0.0
UGC10854,261.19335,58.20573,49.4310964866,2814.23742461,4.17,0.5,2.404631579065662E9,2.883251293843727E8,9.38104854622525,0.05232540815701192,Springob2005,0.0
UGC12160,340.22715,75.16472,25.5858584196,1552.47602338,33.779999999999994,3.3899999999999997,5.218811767204717E9,5.2373510630029833E8,9.717571632946942,0.04373093050789123,Springob2005,0.0
UGC12313,345.43215,16.0675,29.0551611141,1992.0445242,9.279999732971193,0.06489510302777059,1.848870711322585E9,1.7930859420168716E7,9.266906542677644,0.004212040039423215,Haynes2018,0.0
UGC12690,353.9172,1.19819,34.2,2612.43552196,10.239999771118164,0.079999998,2.8265987464205937E9,2.2082802706410956E7,9.45126416201495,0.003392994671645333,Haynes2018,0.0
UGC12709,354.3498,0.39167,35.1,2678.37079709,10.220000267028809,0.100000001,2.9715096368397903E9,2.9075436433257822E7,9.472977143047721,0.004249592345994202,Haynes2018,0.0

