#galaxy   structure    hexagon    f_CO   f_SFR   r_gal   r_weighted    Sigma_SFR      Sigma_star      Sigma_mol      Sigma_mol_4p35   Sigma_mol_N12   Sigma_mol_B13      F_CO_60pc      F_CO_150pc   Sigma_mol_combo
NGC1300       spiral    1607  0.965974  0.980769  7.332812  7.319327  0.00377736   90.3930    7.5333    7.6418   14.8546   15.3776       NaN   17.1676    7.0460
NGC1300       spiral    1613  0.886811  1.000105 12.400670 12.206823  0.00102579   25.2831    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1300       spiral    1614      -NaN  0.942978 13.322780      -NaN  0.00119238   21.9088    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1300       spiral    1641  1.000000  1.000000 11.102084 10.903087  0.00157616   38.2772    1.4822    1.2002       NaN       NaN       NaN       NaN    2.9981
NGC1300       spiral    1642  0.892646  1.021795 10.140614 10.212010  0.00291821   49.4390    4.8607    4.1689    8.6754   14.8662       NaN    8.5846    4.6438
NGC1300       spiral    1657  0.885791  0.841416  6.185122  6.273951  0.00423751  139.8698   11.4484   12.4379   23.5129   19.3842       NaN   20.7750   11.3796
NGC1300       spiral    1658  0.974353  0.982558  7.076001  6.981691  0.00699069  139.2099   14.8002   15.2456   20.3347   14.4559       NaN   70.3375   15.1592
NGC1300       spiral    1663  1.000000  1.000000 11.805229 11.510148  0.00157509   33.3393    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1300       spiral    1664      -NaN  1.029559 12.777591      -NaN  0.00156791   25.8539    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1300       spiral    1689  1.000000  0.959094 12.633024 12.044298  0.00249489   24.9965    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1300       spiral    1690  1.000000  1.000000 11.632834 11.533482  0.00115977   31.6398   -1.3666   -1.0721       NaN       NaN       NaN       NaN   -1.0128
NGC1300       spiral    1712  1.000000  1.000000 10.542301 10.628177  0.00139677   45.2630    4.3921    3.6777    7.7282   12.9161       NaN    9.1464    4.3965
NGC1300       spiral    1713  1.000000  1.000000 11.541757 11.141310  0.00071307   35.2914    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1300       spiral    1714      -NaN  0.849752 12.541894      -NaN  0.00025552   26.4141    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1300       spiral    1738      -NaN  1.485502 13.542560      -NaN  0.00136360   23.7901    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1300       spiral    1739  1.000000  1.000000 12.541894 12.081528  0.00192056   30.1480    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1300       spiral    1760  0.837725  0.856805  8.637172  8.610347  0.00406737   70.4958    7.4172    6.9597   12.5602   10.8063       NaN   33.7914    8.2155
NGC1300       spiral    1761  1.000000  1.000000  9.634653  9.747168  0.00413857   67.7789   11.9487   10.5628   18.1520   15.0614       NaN   45.0831   10.6788
NGC1300       spiral    1762  1.024573  0.991447 10.633308 10.551365  0.00201087   50.9196    8.3010    6.9130   11.8517    9.6651       NaN   52.0084    7.9925
NGC1300       spiral    1787      -NaN  1.112505 14.734935      -NaN  0.00152181   26.2502    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1300       spiral    1788      -NaN  1.000000 13.754459      -NaN  0.00516572   36.3094    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1300       spiral    1793  1.161150  0.839988  8.929869  8.600178  0.00422613   63.6556    6.4018    5.9027   11.9277   17.6579       NaN   10.1625    5.1721
NGC1300       spiral    1794  1.000000  1.000000  7.993668  8.023806  0.01622453  146.7426   14.4503   14.0907   27.8332   25.1095       NaN   18.2413   13.6990
NGC1300       spiral    1795  0.976369  0.996817  7.076001  7.338799  0.01303946  167.6994   16.8819   17.3899   20.6828   13.7500       NaN  100.6357   17.1664
NGC1300       spiral    1809  1.000000  1.000000  8.247925  8.369204  0.00440873   78.8849   11.6112   11.1514   19.5070   16.6804       NaN   35.3355   11.3935
NGC1300       spiral    1810  1.000000  1.000000  9.188183  9.167531  0.00319902   67.7667   10.3372    9.3853   14.7261   11.9848       NaN   56.3854   10.4217
NGC1300       spiral    1811  1.107756  0.922071 10.140614  9.847145  0.00191909   50.0354    8.1231    6.9670   12.4060   10.3412       NaN   43.2079    7.4748
NGC1300       spiral    1844  0.845787  0.963408  8.890785  8.588521  0.00852989   72.9181    8.2503    7.6249   12.3605   10.1908       NaN   48.9100    8.4961
NGC1300       spiral    1845  1.000000  1.000000  8.087067  8.133753  0.01355577  116.6033   16.8562   16.3452   28.2836   22.0704       NaN   35.7659   17.4439
NGC1300       spiral    1846  1.000000  1.000000  7.332812  7.347334  0.00705419  108.2691   11.5813   11.7481   22.8365   20.4808       NaN   20.5187   11.5284
NGC1300       spiral    1847  0.987499  1.000873  6.644886  6.810751  0.00310501   89.4741    4.9426    5.2242    9.9868   11.9185       NaN   12.6535    4.5657
NGC1300       spiral    1853  0.919246  0.863439  5.364094  5.482685  0.00072772   61.2892    2.9230    3.3354    6.1808    9.4007       NaN    7.9440    2.7371
NGC1300       spiral    1854  0.979859  0.979073  5.767333  5.861541  0.00133004   63.4307    5.5040    6.1309   11.4730   16.4371       NaN    8.9970    5.6124
NGC1300       spiral    1855  1.000000  1.000000  6.306000  6.479484  0.00230821   65.4380    5.1691    5.5755   10.5710   13.7625       NaN   10.9468    5.0336
NGC1300       spiral    1856  1.000000  1.000000  6.948672  6.790243  0.00282732   59.1658    5.1789    5.3755   10.3521   12.0465       NaN   13.8572    5.1971
NGC1300       spiral    1857  1.000000  1.000000  7.669247  7.476092  0.00216468   50.3237    6.4724    6.4349   12.6111   15.3147       NaN   13.3328    5.6496
NGC1300       spiral    1899  0.928209  0.799419  7.204682  7.059919  0.00167029   45.6706    1.3295    1.3590    2.6335    4.7686       NaN    6.6235    1.7880
NGC1300       spiral    1900  1.075656  0.819712  7.108792  6.747234  0.00096705   40.3098    2.2884    2.3527    4.5484    7.0207       NaN    8.5499    2.1942
NGC1300       spiral    1901  1.109592 10.695122  7.153831  6.672528  0.00125929   38.2568    2.1723    2.2273    4.3107    5.8085       NaN   10.7972    2.0561
NGC1365       spiral    1321      -NaN  1.000000 20.923425      -NaN  0.00307583   20.4788    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    1419      -NaN  0.854147 19.537061      -NaN  0.00253689   22.5001    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    1420      -NaN  0.937060 20.223087      -NaN  0.00230600   21.4283    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    1519      -NaN  0.985825 19.091774      -NaN  0.00224765   23.5551    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    1722      -NaN  0.849339 17.342089      -NaN  0.00390505   39.7003    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    1723      -NaN  0.945061 18.528951      -NaN  0.00281284   32.6106    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    1825      -NaN  0.825869 18.090463      -NaN  0.00393727   34.3238    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    1928      -NaN  0.848483 17.877641      -NaN  0.00452410   48.1731    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    2031      -NaN  0.995928 16.375105      -NaN  0.01030550   79.3924    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    2135  1.000000  0.975463 16.555385 17.666405  0.00587321   55.5695    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    2238  0.906908  0.983875 15.343986 15.096622  0.01213680   94.8618   16.1570   20.4795   27.1740       NaN       NaN   44.6482   16.3003
NGC1365       spiral    2324  0.935644  0.949196 14.524482 14.458944  0.00707282   54.3254    7.6553    9.8369   15.6964       NaN       NaN   24.3215    8.0856
NGC1365       spiral    2341  0.957127  0.954079 14.297865 14.619374  0.02191688  137.9465   32.1443   41.4612   31.6212       NaN       NaN  242.1894   31.7059
NGC1365       spiral    2342  0.847260  0.952773 15.967660 15.812314  0.01396269   92.1466   20.5995   25.8403   46.0778       NaN       NaN   11.4726   19.8999
NGC1365       spiral    2445  1.000000  1.000000 15.137582 14.991310  0.01114247   99.3379   19.3004   24.5483   42.0487       NaN       NaN   19.9460   18.4230
NGC1365       spiral    2530  0.807953  0.871192 15.967660 15.883894  0.00916187   57.6856    6.0901    7.6395   10.6848       NaN       NaN   38.7788    6.4364
NGC1365       spiral    2531  0.980366  0.986364 14.297865 14.618971  0.00828925   93.3229    5.3840    6.9445    8.9093       NaN       NaN   47.6790    5.7151
NGC1365       spiral    2634  1.000000  1.000000 15.343986 15.127220  0.01057080   87.1373   12.5469   15.9036   19.9094       NaN       NaN   53.5522   11.7235
NGC1365       spiral    2737  1.000000  0.964533 16.555385 15.786961  0.00694629   57.9904    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    2841      -NaN  1.000000 16.375105      -NaN  0.00827131   58.2813    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    2945      -NaN  0.978687 16.450218      -NaN  0.00987140   76.0227    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    3252      -NaN  1.000000 18.122383      -NaN  0.00339655   39.7146    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    3353      -NaN  0.996838 19.091774      -NaN  0.00351683   30.5246    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    3453      -NaN  0.848392 19.537061      -NaN  0.00114898   19.1961    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    3551      -NaN  0.911528 20.923425      -NaN  0.00117598   15.2283    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    3552      -NaN  0.813771 20.478875      -NaN  0.00213377   17.9902    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    6146      -NaN  0.893049 21.264719      -NaN  0.00148610   14.0857    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    6245      -NaN  0.972727 20.216155      -NaN  0.00248679   19.7032    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    6246      -NaN  0.928247 20.841374      -NaN  0.00206165   18.6434    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    6345      -NaN  1.000000 19.638845      -NaN  0.00226206   21.5763    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    6547      -NaN  0.858271 18.828210      -NaN  0.00153311   28.6847    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    6649      -NaN  0.982326 18.282318      -NaN  0.00468633   33.8621    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    6854      -NaN  0.972911 16.380677      -NaN  0.00757652   65.6112    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    6958      -NaN  1.000000 16.433567      -NaN  0.01044538   72.6337    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    7063  1.087128  0.853484 16.739176 17.030458  0.00655478   61.2888    6.1285    7.5893       NaN       NaN       NaN       NaN    6.8633
NGC1365       spiral    7167  1.000000  1.000000 15.625356 15.085299  0.02617012  119.8928   24.5757   31.0046   24.5927       NaN       NaN  225.2799   24.0285
NGC1365       spiral    7271  0.990972  0.996993 14.688001 14.433624  0.01712932  120.2326   33.1864   42.5276   37.4420       NaN       NaN  156.9366   32.9240
NGC1365       spiral    7358  0.999277  0.998890 14.688001 14.972886  0.01088323   92.0799    5.7807    7.4078    9.6808       NaN       NaN   45.6762    6.1508
NGC1365       spiral    7462  0.975781  0.995972 15.625356 15.545614  0.01292492   76.0059   11.6374   14.6817   20.5804       NaN       NaN   38.0118   11.4705
NGC1365       spiral    7567  0.905552  0.951726 15.126951 14.970281  0.00819558   85.7163    9.4040   11.9631   18.9676       NaN       NaN   25.3844    9.7901
NGC1365       spiral    7671      -NaN  0.998321 16.433567      -NaN  0.00753559   63.9674    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    7775      -NaN  1.000000 16.380677      -NaN  0.00614504   64.2013    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    7878      -NaN  0.840986 16.582925      -NaN  0.01442694   89.9567    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    7981      -NaN  0.830329 17.031223      -NaN  0.01358434   84.8829    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    8083      -NaN  0.939727 17.706894      -NaN  0.00606100   46.7859    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    8184      -NaN  1.000000 18.585155      -NaN  0.00315052   32.8034    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    8284      -NaN  0.960561 19.638845      -NaN  0.00188293   25.0995    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    8384      -NaN  1.000000 20.216155      -NaN  0.00103136   16.7003    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1365       spiral    8483      -NaN  1.000000 21.264719      -NaN  0.00238388   16.9188    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC1385       spiral      85  0.854732  0.919443  5.400449  5.591166  0.00255760   28.8466    4.5624    3.8806       NaN       NaN       NaN       NaN    4.2635
NGC1385       spiral      86  1.084602  0.912625  5.931348  5.685195  0.00233108   28.8240    3.8917    3.1635    6.7283    7.6160       NaN   18.1190    3.8652
NGC1385       spiral     108  1.000000  1.000000  3.713663  3.601620  0.00576222   46.6254   10.0736    9.8949   16.8068   14.3030       NaN   36.8114    9.9753
NGC1385       spiral     133  0.986297  0.969594  3.253183  3.142444  0.01092999   99.0138   20.3174   20.7571   35.7429   28.2358       NaN   32.2591   20.2871
NGC1385       spiral     164  0.947909  0.949501  2.779982  2.911681  0.03391112  127.5406   21.2059   22.5577   35.1270   25.6366       NaN   40.3029   21.1160
NGC1385       spiral     217  0.992169  0.983273  4.409192  4.315622  0.01462614   75.9263   20.3899   18.8738   30.4244   24.1777       NaN   49.5993   20.3550
NGC1385       spiral     238  0.996271  0.999848  5.931348  5.788175  0.00266988   24.9343    2.9929    2.4329    5.1744    6.6554       NaN   14.5023    2.8839
NGC1385       spiral     239  1.000000  1.000000  5.400449  5.256259  0.00360793   28.4675    1.6801    1.4290    2.9839    4.5680       NaN   10.3845    1.5733
NGC1385       spiral     240  1.000000  1.000000  5.197399  5.483893  0.00423637   30.4685    2.3432    2.0278    4.2045    5.4647       NaN   13.4400    2.2035
NGC1385       spiral     241  0.986248  0.993807  5.359591  5.262004  0.00749759   42.6408    7.4853    6.3889   12.3005   10.5964       NaN   34.2287    7.4767
NGC1385       spiral     421  1.002249  0.996650  4.376120  4.441951  0.00505126   36.7083    5.4700    5.0776   10.2325   18.2590       NaN    7.4492    5.4157
NGC1385       spiral     422  1.000000  1.000000  4.397000  4.387315  0.00494770   38.4362    5.7055    5.2868   10.0051    8.7653       NaN   29.9731    5.6555
NGC1385       spiral     423  0.985713  0.972916  4.835384  4.860929  0.00474444   41.4728    5.5825    4.9828   10.2026   10.5781       NaN   19.5668    5.5735
NGC1385       spiral     424  1.000000  1.000000  5.593962  5.542053  0.00447450   41.3793    6.6799    5.5885   11.7478   11.3140       NaN   23.7685    6.7066
NGC1385       spiral     446  0.990257  0.995793  3.306894  3.206444  0.00628011   62.9176   14.1366   14.3765   27.9170   26.7651       NaN   19.9038   14.1545
NGC1385       spiral     549  1.000000  1.000000  5.593962  5.770165  0.00154998   19.9731    1.6510    1.3813    2.9036    8.1527       NaN    4.1524    1.6510
NGC1385       spiral     553  1.000000  1.000000  4.778221  4.739956  0.01443584   69.3779   16.3015   14.6216   23.9216   19.5015       NaN   50.8640   16.3060
NGC1385       spiral     575  1.000000  0.896182  6.442009  5.966345  0.00167722   20.4560    1.0436    0.8121       NaN       NaN       NaN       NaN    0.5392
NGC1512       spiral     847  1.000000  1.000000  9.321874  9.456055  0.00159903   44.4294    1.3541    1.5485    2.8671    4.1963       NaN    8.4638    1.3626
NGC1512       spiral     848  1.000000  1.000000  9.354339  8.984116  0.00217342   39.9732    1.5317    1.7496    3.2408    4.1279       NaN   10.8068    1.5317
NGC1512       spiral     849  1.012145  0.529331  9.494384  9.265992  0.00135806   29.2763    2.0531    2.3335       NaN       NaN       NaN       NaN    1.8719
NGC1512       spiral     850  1.000000  0.150782  9.737367  9.138761  0.00029211   20.3215   -2.5334   -2.8547       NaN       NaN       NaN       NaN   -2.3725
