#galaxy   structure    hexagon    f_CO   f_SFR   r_gal   r_weighted    Sigma_SFR      Sigma_star      Sigma_mol      Sigma_mol_4p35   Sigma_mol_N12   Sigma_mol_B13      F_CO_60pc      F_CO_150pc   Sigma_mol_combo
NGC2997     interarm     727  0.964558  0.985885 11.542658 11.200446  0.00778649       NaN    4.9894    4.2625    8.8844       NaN       NaN   14.8150    5.7655
NGC2997     interarm     733  0.924026  0.931419  7.108919  7.201680  0.00939838       NaN   14.2211   15.4479   23.9340       NaN       NaN   39.0447   14.2694
NGC2997     interarm     734  1.000000  1.000000  6.636186  6.296141  0.01632324       NaN   19.5289   21.7639   25.0795       NaN       NaN   92.9143   19.5149
NGC2997     interarm     735  1.000000  1.000000  6.294650  6.036706  0.01776415       NaN   19.9699   22.6710   25.9095       NaN       NaN   91.4266   19.9699
NGC2997     interarm     736  1.000000  1.000000  6.106363  5.858205  0.00672264       NaN   11.9142   13.6644   21.3229       NaN       NaN   33.7526   12.0011
NGC2997     interarm     737  1.000000  1.000000  6.085568  6.003067  0.00426405       NaN    5.9817    6.8681   12.6953       NaN       NaN   13.3462    6.0914
NGC2997     interarm     738  1.000000  1.000000  6.233941  6.094713  0.00493411   70.9953    4.9103    5.5928   10.3718   12.9875       NaN   11.1714    4.9864
NGC2997     interarm     739  1.000000  1.000000  6.539978  6.431279  0.00511962   62.7536    4.9156    5.5068   10.2812   10.6634       NaN   16.1076    4.8829
NGC2997     interarm     740  1.000000  1.000000  6.982980  6.933772  0.00320548   47.4774    6.2581    6.8445   12.9039   28.8529       NaN    4.4482    6.6912
NGC2997     interarm     741  1.000000  1.000000  7.538840  7.506744  0.00421014   46.9250   10.9458   11.6163   20.1651   17.6946       NaN   28.8524   11.1705
NGC2997     interarm     742  1.000000  1.000000  8.184597  8.166144  0.00359028   40.2450    9.7452    9.9866   19.3324   21.9049       NaN   14.7156   10.2169
NGC2997     interarm     743  1.000000  1.000000  8.900706  8.747916  0.00337396   34.3336    5.7623    5.6803   10.5065    9.2773       NaN   27.9772    6.0505
NGC2997     interarm     744  1.000000  1.000000  9.671551  9.124631  0.00359427   32.7392    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm     745      -NaN  1.000000 10.485068      -NaN  0.00238427   26.1665    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm     748      -NaN  1.000000 13.100320      -NaN  0.00211085       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm     802  1.000000  1.000000  4.832201  4.923818  0.00633448       NaN    9.7647   11.9995   19.3240       NaN       NaN   26.1532    9.8420
NGC2997     interarm     803  1.000000  1.000000  5.456398  5.303541  0.00423693       NaN    4.8182    5.7240    7.2490       NaN       NaN   59.8367    5.0943
NGC2997     interarm     804  1.000000  1.000000  6.186744  6.384969  0.00342350       NaN    3.9502    4.5108    8.3565       NaN       NaN    6.4693    4.0411
NGC2997     interarm     805  1.000000  1.000000  6.990046  6.931444  0.00307742       NaN    6.5734    7.1866   13.5511       NaN       NaN   10.6231    6.5528
NGC2997     interarm     806  1.000000  1.000000  7.843920  7.831797  0.00310964   40.8163    6.6047    6.8944   13.2466   14.3727       NaN   15.6958    7.0935
NGC2997     interarm     807  1.000000  1.000000  8.733546  8.727429  0.00470899   43.3872    6.6225    6.5877       NaN       NaN       NaN       NaN    6.9571
NGC2997     interarm     808      -NaN  1.000000  9.649041      -NaN  0.00531647       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm     848      -NaN  0.905872 14.634244      -NaN  0.00342892       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm     850      -NaN  1.002472 12.616719      -NaN  0.00513717       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm     851  1.000000  1.000000 11.610941 11.310572  0.00614536   44.7087    0.0000    0.0000    0.0000    0.0000       NaN   24.6390    0.0000
NGC2997     interarm     852  1.000000  1.000000 10.607909 10.711909  0.00510100   45.7884   10.7223    9.6361   19.3924   17.3780       NaN   26.5125   10.7241
NGC2997     interarm     853  1.000000  1.000000  9.608481  9.442439  0.00492174       NaN    9.6444    9.1496   18.2759       NaN       NaN   23.6606    9.5419
NGC2997     interarm     854  0.976273  0.978909  8.613914  8.558185  0.00926056   79.3569   11.9322   11.9467   19.9609   16.7114       NaN   37.1079   11.6163
NGC2997     interarm     857  1.000000  1.000000  5.684872  5.663194  0.00616404   86.8871   11.1693   13.1059   24.0128   26.6321       NaN   12.4453   11.1619
NGC2997     interarm     858  1.000000  1.000000  4.745525  4.839010  0.00541816   93.9448    9.3258   11.5141   20.6646   19.7416       NaN   15.8452    9.3009
NGC2997     interarm     863  1.000000  1.000000  2.179993  1.992043  0.00725541  258.7754   15.9404   22.6154   38.3599   44.7619       NaN    6.8703   15.9840
NGC2997     interarm     867  1.000000  1.000000  5.291847  5.253138  0.00449427       NaN    7.5751    9.0798   16.4928       NaN       NaN   15.7512    7.6911
NGC2997     interarm     868  1.000000  1.000000  6.246598  6.197225  0.00311194   57.0734    7.2609    8.2645   15.1667   13.9437       NaN   20.6887    7.6236
NGC2997     interarm     869  1.000000  1.000000  7.219262  7.319129  0.00396429   57.6876    7.9486    8.5829   16.2657   27.3365       NaN    7.0885    8.3672
NGC2997     interarm     870  1.000000  1.000000  8.203469  8.165673  0.00478023   60.0368   10.4559   10.7040   20.7297   21.0440       NaN   18.1097   10.9053
NGC2997     interarm     871  1.000000  1.000000  9.195515  9.069393  0.00802594       NaN    0.0000    0.0000    0.0000       NaN       NaN   28.5418    0.0000
NGC2997     interarm     872      -NaN  1.000000 10.193109      -NaN  0.00755730       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm     874      -NaN  1.000000 12.199495      -NaN  0.00196592       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm     875      -NaN  1.000000 13.206586      -NaN  0.00179051   17.7231    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm     912      -NaN  1.000000 14.282095      -NaN  0.00310390   23.1682    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm     913      -NaN  1.000000 13.261945      -NaN  0.00249951       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm     916  1.000000  1.000000 10.201496  9.995833  0.00378912   36.8562    0.0000    0.0000    0.0000    0.0000       NaN   21.3812    0.0000
NGC2997     interarm     917  1.000000  1.000000  9.181347  9.144836  0.00557840   48.2550    8.7224    8.4687   16.7575   16.6956       NaN   19.6330    8.5567
NGC2997     interarm     921  0.913156  0.918072  5.100748  5.086970  0.00770310       NaN   12.0499   14.5939   26.3974       NaN       NaN   13.1122   12.0747
NGC2997     interarm     924  1.000000  1.000000  2.040299  2.507320  0.00805948  287.1371   14.7068   21.0238   32.9472   22.4076       NaN   20.2022   14.7204
NGC2997     interarm     930  0.932382  0.957375  4.080599  4.123762  0.00572821       NaN   10.3969   13.3074   23.5359       NaN       NaN   17.3831   10.4178
NGC2997     interarm     931  1.000000  1.000000  5.100748  5.031199  0.00504575       NaN    8.9408   10.8283   19.5863       NaN       NaN   15.8198    9.2428
NGC2997     interarm     932  1.000000  1.000000  6.120898  6.261898  0.00665242   78.3758   13.5447   15.5222   25.3497   21.7360       NaN   29.3309   13.8634
NGC2997     interarm     933  1.000000  1.000000  7.141047  7.049206  0.00942214   82.8565   18.8652   20.4570   29.4452   23.5676       NaN   49.3396   18.6881
NGC2997     interarm     934  1.000000  1.000000  8.161197  8.245587  0.00958756   75.7698   16.5728   17.0049   25.0553   20.3745       NaN   51.9923   16.1424
NGC2997     interarm     935  1.000000  1.000000  9.181347  9.199521  0.01310357       NaN   16.7458   16.2586   25.8322       NaN       NaN   46.5647   16.5905
NGC2997     interarm     976      -NaN  1.000000 14.215538      -NaN  0.00424010   25.0192    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm     978      -NaN  1.000000 12.199495      -NaN  0.00306774   23.9378    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm     979      -NaN  1.000000 11.194770      -NaN  0.00235927   25.6946    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm     981  1.000000  1.000000  9.195515  9.057918  0.00743053   54.2965    0.0000    0.0000    0.0000    0.0000       NaN   64.1476    0.0000
NGC2997     interarm     984  1.000000  1.000000  6.246598  6.307216  0.00446385   63.4143   12.1610   13.8420   25.6768   26.9726       NaN   15.5073   12.3304
NGC2997     interarm     985  0.907937  0.882708  5.291847  5.299272  0.00740851   92.6708    9.4283   11.3012   20.5277   18.4507       NaN   18.6927    9.4941
NGC2997     interarm     988  1.000000  1.000000  2.728199  2.842927  0.00468272  199.7470    7.2709   10.0137   17.1912   23.7689       NaN    5.9215    7.2752
NGC2997     interarm     989  1.000000  1.000000  2.179993  4.069328  0.00660364  263.8217   11.7704   16.6993   28.3252   21.2765       NaN   14.8216   11.7801
NGC2997     interarm     990  1.000000  1.000000  2.035454  1.781743  0.01036461  314.4684   26.5893   38.0202   35.5186   20.4984       NaN  101.6776   26.5796
NGC2997     interarm     994  1.000000  1.000000  4.745525  4.760245  0.00526815  106.1970   11.7990   14.5677   26.1448   24.3102       NaN   15.8508   11.8411
NGC2997     interarm     995  1.000000  1.000000  5.684872  5.822560  0.00565748   92.5851   14.0603   16.4982   28.3814   24.0833       NaN   23.6309   14.2449
NGC2997     interarm     996  1.000000  1.000000  6.648078  6.777243  0.01137268   97.7944   25.7778   28.7096   36.6250   27.6692       NaN   67.7150   26.0309
NGC2997     interarm     997  1.000000  1.000000  7.626108  7.557654  0.02131605  111.8788   29.7959   31.4721   45.4610   33.0218       NaN   51.7937   29.9958
NGC2997     interarm     998  0.908731  0.920195  8.613914  8.492091  0.02307626  101.2248   32.8673   32.9073   41.0002   29.6450       NaN   92.8351   33.0818
NGC2997     interarm    1001  1.000000  1.000000 11.610941 11.246687  0.00419867       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm    1039      -NaN  1.000000 14.438524      -NaN  0.00431470   23.7822    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm    1041      -NaN  1.000000 12.493196      -NaN  0.00226989   18.5871    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm    1042      -NaN  1.000000 11.532847      -NaN  0.00189178   19.8900    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm    1044      -NaN  1.000000  9.649041      -NaN  0.00368977   35.5395    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm    1048  0.871456  3.587978  6.186744  6.265788  0.00525990   69.0208    8.0803    9.2270   17.0936   23.6790       NaN    9.1571    8.1720
NGC2997     interarm    1049  0.864766  0.824870  5.456398  5.291537  0.00674260   85.2102    9.1079   10.8202   19.7254   28.8754       NaN    7.6481    9.1898
NGC2997     interarm    1054  0.977656  0.969622  4.298352  4.479914  0.01069029  157.0343   20.3856   25.7863   29.8807   20.7347       NaN   68.4987   20.4036
NGC2997     interarm    1055  1.000000  1.000000  4.739280  4.783780  0.01021657       NaN   18.8974   23.3396   36.7756       NaN       NaN   27.6789   18.8974
NGC2997     interarm    1056  1.000000  1.000000  5.341079  5.354040  0.00809600  119.8833   18.0378   21.5632   36.0455   28.4820       NaN   24.7778   18.0279
NGC2997     interarm    1057  0.979688  0.947252  6.055979  5.969282  0.01263001  114.1274   23.0570   26.5164   48.9818   40.9145       NaN   18.9548   22.9943
NGC2997     interarm    1062  1.000000  1.000000 10.422805 10.481119  0.00756695   44.5917   10.0575    9.1297   18.5660   23.5890       NaN   13.3740   10.8826
NGC2997     interarm    1063  1.000000  1.000000 11.369744 11.333623  0.00510919   32.9824    4.5215    3.8992    8.0963    8.5514       NaN   19.4836    5.2417
NGC2997     interarm    1064  1.000000  1.000000 12.328370 12.232241  0.00343991   24.7651    3.7975    3.1091       NaN       NaN       NaN       NaN    4.9140
NGC2997     interarm    1066      -NaN  1.000000 14.271238      -NaN  0.00118352   13.4011    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm    1108      -NaN  1.000000  9.671551      -NaN  0.00346700       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm    1109  1.000000  1.000000  8.900706  9.352171  0.00533838       NaN    3.9756    3.9190       NaN       NaN       NaN       NaN    2.8456
NGC2997     interarm    1113  0.837483  0.838082  6.539978  6.644919  0.00744203       NaN    9.8904   11.0800   20.6864       NaN       NaN    8.1642    9.8740
NGC2997     interarm    1114  1.000000  1.000000  6.233941  6.152286  0.00833490       NaN   11.8388   13.4844   24.0034       NaN       NaN   22.7200   11.8947
NGC2997     interarm    1115  0.988500  0.993487  6.085568  5.853185  0.00953751       NaN   14.3966   16.5301   22.3354       NaN       NaN   52.7996   14.4888
NGC2997     interarm    1116  0.828823  0.848486  6.106363  6.065025  0.01569503  119.0827   20.0497   22.9950   37.8571   29.3223       NaN   28.5512   20.1275
NGC2997     interarm    1120  0.903570  0.853376  7.688687  7.812665  0.01047409       NaN   14.4297   15.1899   29.0859       NaN       NaN   13.6319   14.4565
NGC2997     interarm    1121  0.802922  0.908417  8.353233  8.116005  0.01056790       NaN   10.2313   10.3894   20.1870       NaN       NaN   11.2237   10.1514
NGC2997     interarm    1122  1.000000  1.000000  9.083969  8.862996  0.00868735   57.1878    7.4220    7.2442   14.3038   20.4206       NaN   10.2373    7.2326
NGC2997     interarm    1123  1.000000  1.000000  9.866200  9.765680  0.00334993       NaN    5.1600    4.8274    9.6974       NaN       NaN   15.8277    5.3731
NGC2997     interarm    1124  1.000000  1.000000 10.688626 10.766918  0.00220366       NaN    4.0575    3.6305    7.4263       NaN       NaN    4.5218    5.4043
NGC2997     interarm    1125  1.000000  1.000000 11.542658 11.237859  0.00216449   21.8297    3.8452    3.2850    6.8470    9.3563       NaN   12.4911    2.6214
NGC2997     interarm    1126  1.000000  1.000000 12.421779 12.192455  0.00138886   16.7909    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2997     interarm    1173  1.000000  1.000000  9.664403 10.095709  0.00393382   36.2233    0.8245    0.7798    1.5596    1.6753       NaN   17.4192    0.6713
